symbol,rec_date,event_type,event_date,price,note
LTIM,2025-10-21,TARGET_HIT,2025-10-21,5561.0,
M&M,2025-10-21,TARGET_HIT,2025-10-21,3621.199951171875,
M&MFIN,2025-10-21,TARGET_HIT,2025-10-21,300.25,
MACPOWER,2025-10-21,TARGET_HIT,2025-10-21,851.9500122070312,
MADHAV,2025-10-21,TARGET_HIT,2025-10-21,44.88999938964844,
MAHABANK,2025-10-21,TARGET_HIT,2025-10-21,60.02999877929688,
MAHASTEEL,2025-10-21,TARGET_HIT,2025-10-21,567.0499877929688,
MAHLIFE,2025-10-21,TARGET_HIT,2025-10-21,392.1000061035156,
MAHLOG,2025-10-21,TARGET_HIT,2025-10-21,364.7000122070313,
MALLCOM,2025-10-21,TARGET_HIT,2025-10-21,1487.5999755859375,
MANGLMCEM,2025-10-21,TARGET_HIT,2025-10-21,764.0999755859375,
MANOMAY,2025-10-21,TARGET_HIT,2025-10-21,206.1699981689453,
MANORAMA,2025-10-21,TARGET_HIT,2025-10-21,1497.0999755859375,
MARATHON,2025-10-21,TARGET_HIT,2025-10-21,655.5499877929688,
MARICO,2025-10-21,TARGET_HIT,2025-10-21,722.0499877929688,
MARINE,2025-10-21,TARGET_HIT,2025-10-21,229.75999450683597,
MARUTI,2025-10-21,TARGET_HIT,2025-10-21,16396.0,
MASKINVEST,2025-10-21,TARGET_HIT,2025-10-21,220.8300018310547,
MAXHEALTH,2025-10-21,TARGET_HIT,2025-10-21,1204.0,
MAXIND,2025-10-21,TARGET_HIT,2025-10-21,218.82000732421875,
MBAPL,2025-10-21,TARGET_HIT,2025-10-21,452.6000061035156,
MBEL,2025-10-21,TARGET_HIT,2025-10-21,449.25,
MCLEODRUSS,2025-10-21,TARGET_HIT,2025-10-21,63.93999862670898,
MEDANTA,2025-10-21,TARGET_HIT,2025-10-21,1392.5,
MEDIASSIST,2025-10-21,TARGET_HIT,2025-10-21,560.2999877929688,
MEDICAMEQ,2025-10-21,TARGET_HIT,2025-10-21,326.75,
MEGASTAR,2025-10-21,TARGET_HIT,2025-10-21,224.7899932861328,
MEP,2025-10-21,TARGET_HIT,2025-10-21,2.359999895095825,
MINDTECK,2025-10-21,TARGET_HIT,2025-10-21,296.2200012207031,
MONTECARLO,2025-10-21,TARGET_HIT,2025-10-21,702.4000244140625,
MPSLTD,2025-10-21,TARGET_HIT,2025-10-21,2320.60009765625,
MRF,2025-10-21,TARGET_HIT,2025-10-21,161680.0,
MTARTECH,2025-10-21,TARGET_HIT,2025-10-21,2139.60009765625,
MTEDUCARE,2025-10-21,TARGET_HIT,2025-10-21,2.009999990463257,
MUFIN,2025-10-21,TARGET_HIT,2025-10-21,100.3499984741211,
MURUDCERA,2025-10-21,TARGET_HIT,2025-10-21,43.59999847412109,
MUTHOOTFIN,2025-10-21,TARGET_HIT,2025-10-21,3274.699951171875,
NAM-INDIA,2025-10-21,TARGET_HIT,2025-10-21,968.2000122070312,
NAVINFLUOR,2025-10-21,TARGET_HIT,2025-10-21,5186.5,
NAVNETEDUL,2025-10-21,TARGET_HIT,2025-10-21,161.27000427246094,
NDGL,2025-10-21,TARGET_HIT,2025-10-21,3970.5,
NDLVENTURE,2025-10-21,TARGET_HIT,2025-10-21,83.77999877929688,
NESTLEIND,2025-10-21,TARGET_HIT,2025-10-21,1287.300048828125,
NGLFINE,2025-10-21,TARGET_HIT,2025-10-21,1490.800048828125,
NIBL,2025-10-21,TARGET_HIT,2025-10-21,33.22999954223633,
NOIDATOLL,2025-10-21,TARGET_HIT,2025-10-21,4.539999961853027,
NORBTEAEXP,2025-10-21,TARGET_HIT,2025-10-21,52.11000061035156,
NPST,2025-10-21,TARGET_HIT,2025-10-21,1988.5999755859373,
NSIL,2025-10-21,TARGET_HIT,2025-10-21,8373.0,
NUCLEUS,2025-10-21,TARGET_HIT,2025-10-21,1008.9000244140624,
NURECA,2025-10-21,TARGET_HIT,2025-10-21,319.239990234375,
OBEROIRLTY,2025-10-21,TARGET_HIT,2025-10-21,1699.0,
ONMOBILE,2025-10-21,TARGET_HIT,2025-10-21,71.77999877929688,
ONWARDTEC,2025-10-21,TARGET_HIT,2025-10-21,315.5,
ORIENTELEC,2025-10-21,TARGET_HIT,2025-10-21,206.19000244140625,
ORIENTLTD,2025-10-21,TARGET_HIT,2025-10-21,93.58999633789062,
ORTEL,2025-10-21,TARGET_HIT,2025-10-21,2.0199999809265137,
ORTINGLOBE,2025-10-21,TARGET_HIT,2025-10-21,11.989999771118164,
PALASHSECU,2025-10-21,TARGET_HIT,2025-10-21,120.91999816894533,
PARAGMILK,2025-10-21,TARGET_HIT,2025-10-21,302.79998779296875,
PARSVNATH,2025-10-21,TARGET_HIT,2025-10-21,17.690000534057617,
PASHUPATI,2025-10-21,TARGET_HIT,2025-10-21,765.0,
PERSISTENT,2025-10-21,TARGET_HIT,2025-10-21,5800.10009765625,
PHOENIXLTD,2025-10-21,TARGET_HIT,2025-10-21,1651.800048828125,
PIDILITIND,2025-10-21,TARGET_HIT,2025-10-21,1532.0,
PILANIINVS,2025-10-21,TARGET_HIT,2025-10-21,5809.5,
PNB,2025-10-21,TARGET_HIT,2025-10-21,117.66999816894533,
PNGJL,2025-10-21,TARGET_HIT,2025-10-21,686.75,
POCL,2025-10-21,TARGET_HIT,2025-10-21,1450.0,
PPAP,2025-10-21,TARGET_HIT,2025-10-21,272.07000732421875,
PREMIER,2025-10-21,TARGET_HIT,2025-10-21,3.660000085830689,
PREMIERENE,2025-10-21,TARGET_HIT,2025-10-21,1059.5,
PRESTIGE,2025-10-21,TARGET_HIT,2025-10-21,1713.4000244140625,
PRITI,2025-10-21,TARGET_HIT,2025-10-21,78.72000122070312,
PRIVISCL,2025-10-21,TARGET_HIT,2025-10-21,2879.0,
PSB,2025-10-21,TARGET_HIT,2025-10-21,30.790000915527344,
PTCIL,2025-10-21,TARGET_HIT,2025-10-21,17017.0,
PTL,2025-10-21,TARGET_HIT,2025-10-21,40.040000915527344,
PUNJABCHEM,2025-10-21,TARGET_HIT,2025-10-21,1349.5999755859375,
PVSL,2025-10-21,TARGET_HIT,2025-10-21,146.36000061035156,
QUICKHEAL,2025-10-21,TARGET_HIT,2025-10-21,330.3999938964844,
RADAAN,2025-10-21,TARGET_HIT,2025-10-21,3.430000066757202,
RADICO,2025-10-21,TARGET_HIT,2025-10-21,3302.10009765625,
RAJRATAN,2025-10-21,TARGET_HIT,2025-10-21,413.7000122070313,
RAJTV,2025-10-21,TARGET_HIT,2025-10-21,41.470001220703125,
RAMAPHO,2025-10-21,TARGET_HIT,2025-10-21,168.58999633789062,
RAMCOCEM,2025-10-21,TARGET_HIT,2025-10-21,1038.9000244140625,
RAMCOSYS,2025-10-21,TARGET_HIT,2025-10-21,598.3499755859375,
RBLBANK,2025-10-21,TARGET_HIT,2025-10-21,324.6499938964844,
REGENCERAM,2025-10-21,TARGET_HIT,2025-10-21,46.59999847412109,
RELCHEMQ,2025-10-21,TARGET_HIT,2025-10-21,158.32000732421875,
RELIABLE,2025-10-21,TARGET_HIT,2025-10-21,143.3000030517578,
RELIANCE,2025-10-21,TARGET_HIT,2025-10-21,1465.199951171875,
RELIGARE,2025-10-21,TARGET_HIT,2025-10-21,262.8999938964844,
REPCOHOME,2025-10-21,TARGET_HIT,2025-10-21,407.3999938964844,
RGL,2025-10-21,TARGET_HIT,2025-10-21,140.11000061035156,
RHL,2025-10-21,TARGET_HIT,2025-10-21,251.9499969482422,
ROSSARI,2025-10-21,TARGET_HIT,2025-10-21,647.4000244140625,
RPGLIFE,2025-10-21,TARGET_HIT,2025-10-21,2411.60009765625,
SALASAR,2025-10-21,TARGET_HIT,2025-10-21,9.640000343322754,
SALONA,2025-10-21,TARGET_HIT,2025-10-21,290.79998779296875,
SALSTEEL,2025-10-21,TARGET_HIT,2025-10-21,33.95000076293945,
SAMBHAAV,2025-10-21,TARGET_HIT,2025-10-21,8.359999656677246,
SAMMAANCAP,2025-10-21,TARGET_HIT,2025-10-21,175.1199951171875,
SAMPANN,2025-10-21,TARGET_HIT,2025-10-21,33.119998931884766,
SANDHAR,2025-10-21,TARGET_HIT,2025-10-21,529.0999755859375,
SANDUMA,2025-10-21,TARGET_HIT,2025-10-21,225.6300048828125,
SANGINITA,2025-10-21,TARGET_HIT,2025-10-21,10.539999961853027,
SBC,2025-10-21,TARGET_HIT,2025-10-21,23.21999931335449,
SBFC,2025-10-21,TARGET_HIT,2025-10-21,115.8000030517578,
SBGLP,2025-10-21,TARGET_HIT,2025-10-21,35.29999923706055,
SBIN,2025-10-21,TARGET_HIT,2025-10-21,907.8499755859376,
SEJALLTD,2025-10-21,TARGET_HIT,2025-10-21,853.2000122070312,
SELMC,2025-10-21,TARGET_HIT,2025-10-21,41.29999923706055,
SENORES,2025-10-21,TARGET_HIT,2025-10-21,750.2000122070312,
SGFIN,2025-10-21,TARGET_HIT,2025-10-21,398.3999938964844,
SHAH,2025-10-21,TARGET_HIT,2025-10-21,4.260000228881836,
SHALPAINTS,2025-10-21,TARGET_HIT,2025-10-21,81.66000366210938,
SHANTIGEAR,2025-10-21,TARGET_HIT,2025-10-21,540.5,
SHAREINDIA,2025-10-21,TARGET_HIT,2025-10-21,205.75999450683597,
SHREDIGCEM,2025-10-21,TARGET_HIT,2025-10-21,90.1500015258789,
SHRIRAMFIN,2025-10-21,TARGET_HIT,2025-10-21,695.25,
SIGIND,2025-10-21,TARGET_HIT,2025-10-21,59.400001525878906,
SIKKO,2025-10-21,TARGET_HIT,2025-10-21,103.51000213623048,
SIL,2025-10-21,TARGET_HIT,2025-10-21,19.1299991607666,
SILINV,2025-10-21,TARGET_HIT,2025-10-21,689.7999877929688,
SKMEGGPROD,2025-10-21,TARGET_HIT,2025-10-21,352.54998779296875,
SKYGOLD,2025-10-21,TARGET_HIT,2025-10-21,362.4500122070313,
SOMATEX,2025-10-21,TARGET_HIT,2025-10-21,99.04000091552734,
SONACOMS,2025-10-21,TARGET_HIT,2025-10-21,461.9500122070313,
SOUTHBANK,2025-10-21,TARGET_HIT,2025-10-21,38.84000015258789,
SOUTHWEST,2025-10-21,TARGET_HIT,2025-10-21,135.08999633789062,
SPCENET,2025-10-21,TARGET_HIT,2025-10-21,10.010000228881836,
SPECTRUM,2025-10-21,TARGET_HIT,2025-10-21,1306.0,
SRF,2025-10-21,TARGET_HIT,2025-10-21,3148.0,
STALLION,2025-10-21,TARGET_HIT,2025-10-21,355.29998779296875,
STARHEALTH,2025-10-21,TARGET_HIT,2025-10-21,495.6000061035156,
STOVEKRAFT,2025-10-21,TARGET_HIT,2025-10-21,705.8499755859375,
STYRENIX,2025-10-21,TARGET_HIT,2025-10-21,2569.300048828125,
SUMEETINDS,2025-10-21,TARGET_HIT,2025-10-21,38.9900016784668,
SUMMITSEC,2025-10-21,TARGET_HIT,2025-10-21,2366.800048828125,
SUNPHARMA,2025-10-21,TARGET_HIT,2025-10-21,1690.5,
SUNTECK,2025-10-21,TARGET_HIT,2025-10-21,437.0499877929688,
SUPRIYA,2025-10-21,TARGET_HIT,2025-10-21,754.1500244140625,
SVLL,2025-10-21,TARGET_HIT,2025-10-21,786.0499877929688,
TAKE,2025-10-21,TARGET_HIT,2025-10-21,22.63999938964844,
TARAPUR,2025-10-21,TARGET_HIT,2025-10-21,34.619998931884766,
TASTYBITE,2025-10-21,TARGET_HIT,2025-10-21,9158.0,
TATACOMM,2025-10-21,TARGET_HIT,2025-10-21,1915.300048828125,
TATACONSUM,2025-10-21,TARGET_HIT,2025-10-21,1174.5999755859375,
TATAPOWER,2025-10-21,TARGET_HIT,2025-10-21,398.7999877929688,
TATVA,2025-10-21,TARGET_HIT,2025-10-21,1407.0999755859375,
TBZ,2025-10-21,TARGET_HIT,2025-10-21,184.1300048828125,
TCPLPACK,2025-10-21,TARGET_HIT,2025-10-21,3529.699951171875,
TDPOWERSYS,2025-10-21,TARGET_HIT,2025-10-21,652.0,
TEMBO,2025-10-21,TARGET_HIT,2025-10-21,633.7000122070312,
THEJO,2025-10-21,TARGET_HIT,2025-10-21,1837.0999755859373,
TI,2025-10-21,TARGET_HIT,2025-10-21,493.7999877929688,
TITAN,2025-10-21,TARGET_HIT,2025-10-21,3729.0,
TMB,2025-10-21,TARGET_HIT,2025-10-21,455.5,
TOKYOPLAST,2025-10-21,TARGET_HIT,2025-10-21,126.19000244140624,
TORNTPHARM,2025-10-21,TARGET_HIT,2025-10-21,3590.89990234375,
TORNTPOWER,2025-10-21,TARGET_HIT,2025-10-21,1319.199951171875,
TRACXN,2025-10-21,TARGET_HIT,2025-10-21,53.970001220703125,
TREJHARA,2025-10-21,TARGET_HIT,2025-10-21,217.3300018310547,
TRITURBINE,2025-10-21,TARGET_HIT,2025-10-21,528.2000122070312,
TTKHLTCARE,2025-10-21,TARGET_HIT,2025-10-21,1192.5999755859375,
TVSHLTD,2025-10-21,TARGET_HIT,2025-10-21,15549.0,
TVSMOTOR,2025-10-21,TARGET_HIT,2025-10-21,3658.300048828125,
TVSSRICHAK,2025-10-21,TARGET_HIT,2025-10-21,4183.89990234375,
UCOBANK,2025-10-21,TARGET_HIT,2025-10-21,32.29999923706055,
UJJIVANSFB,2025-10-21,TARGET_HIT,2025-10-21,50.2400016784668,
UMAEXPORTS,2025-10-21,TARGET_HIT,2025-10-21,50.02000045776367,
UMESLTD,2025-10-21,TARGET_HIT,2025-10-21,5.590000152587891,
UMIYA-MRO,2025-10-21,TARGET_HIT,2025-10-21,105.2699966430664,
UNIONBANK,2025-10-21,TARGET_HIT,2025-10-21,141.66000366210938,
UNIPARTS,2025-10-21,TARGET_HIT,2025-10-21,539.5999755859375,
VASWANI,2025-10-21,TARGET_HIT,2025-10-21,58.09999847412109,
VENTIVE,2025-10-21,TARGET_HIT,2025-10-21,765.9500122070312,
VERANDA,2025-10-21,TARGET_HIT,2025-10-21,238.7100067138672,
VHL,2025-10-21,TARGET_HIT,2025-10-21,4059.199951171875,
VHLTD,2025-10-21,TARGET_HIT,2025-10-21,127.37999725341795,
VINNY,2025-10-21,TARGET_HIT,2025-10-21,1.2300000190734863,
VISASTEEL,2025-10-21,TARGET_HIT,2025-10-21,65.08000183105469,
VOLTAS,2025-10-21,TARGET_HIT,2025-10-21,1455.800048828125,
VSSL,2025-10-21,TARGET_HIT,2025-10-21,296.45001220703125,
WAAREEENER,2025-10-21,TARGET_HIT,2025-10-21,3514.300048828125,
WAAREERTL,2025-10-21,TARGET_HIT,2025-10-21,1263.9000244140625,
WEALTH,2025-10-21,TARGET_HIT,2025-10-21,1208.699951171875,
WELINV,2025-10-21,TARGET_HIT,2025-10-21,1219.4000244140625,
WHEELS,2025-10-21,TARGET_HIT,2025-10-21,960.2000122070312,
WHIRLPOOL,2025-10-21,TARGET_HIT,2025-10-21,1397.5,
WINDLAS,2025-10-21,TARGET_HIT,2025-10-21,951.3499755859376,
WSI,2025-10-21,TARGET_HIT,2025-10-21,81.6500015258789,
XELPMOC,2025-10-21,TARGET_HIT,2025-10-21,141.72999572753906,
XTGLOBAL,2025-10-21,TARGET_HIT,2025-10-21,40.63999938964844,
YATRA,2025-10-21,TARGET_HIT,2025-10-21,168.22000122070312,
ZENITHSTL,2025-10-21,TARGET_HIT,2025-10-21,9.84000015258789,
ZOTA,2025-10-21,TARGET_HIT,2025-10-21,1605.0999755859375,
ZYDUSWELL,2025-10-21,TARGET_HIT,2025-10-21,488.7000122070313,
