datetime,open,open.1,open.2,open.3,open.4,open.5,open.6,high,high.1,high.2,high.3,high.4,high.5,high.6,low,low.1,low.2,low.3,low.4,low.5,low.6,close,close.1,close.2,close.3,close.4,close.5,close.6,volume,volume.1,volume.2,volume.3,volume.4,volume.5,volume.6,adj_close,adj_close.1,adj_close.2,adj_close.3,adj_close.4,adj_close.5,adj_close.6,adj_close.7,adj_close.8,adj_close.9,adj_close.10,adj_close.11,adj_close.12,adj_close.13,adj_close.14,adj_close.15,adj_close.16,adj_close.17,adj_close.18,adj_close.19,adj_close.20,adj_close.21,adj_close.22,adj_close.23,adj_close.24,adj_close.25,adj_close.26,adj_close.27,adj_close.28,adj_close.29,adj_close.30,adj_close.31,adj_close.32,adj_close.33,adj_close.34,adj_close.35,adj_close.36,adj_close.37,adj_close.38,adj_close.39,adj_close.40,adj_close.41,adj_close.42,adj_close.43,adj_close.44,adj_close.45,adj_close.46,adj_close.47,adj_close.48,symbol,month
2025-10-20 04:35:00+00:00,13.760000228881836,,1224.5,,178.0,394.2000122070313,,13.779999732971191,,1225.4000244140625,,178.60000610351562,394.25,,13.75,,1222.0999755859375,,177.85000610351562,392.1499938964844,,13.760000228881836,,1223.199951171875,,178.5,393.0499877929688,,63418,,685,,4770,1402.0,,13.760000228881836,,1223.199951171875,,178.5,393.0499877929688,,13.760000228881836,,1223.199951171875,,178.5,393.0499877929688,,13.760000228881836,,1223.199951171875,,178.5,393.0499877929688,,13.760000228881836,,1223.199951171875,,178.5,393.0499877929688,,13.760000228881836,,1223.199951171875,,178.5,393.0499877929688,,13.760000228881836,,1223.199951171875,,178.5,393.0499877929688,,13.760000228881836,,1223.199951171875,,178.5,393.0499877929688,,KALYANI,2025-10
2025-10-20 04:40:00+00:00,13.75,,1222.9000244140625,,178.52000427246094,392.3500061035156,,13.770000457763672,,1229.0,,178.72999572753906,392.5,,13.729999542236328,,1222.9000244140625,,178.27999877929688,390.8500061035156,,13.75,,1228.0,,178.52999877929688,390.8500061035156,,42537,,2208,,4212,708.0,,13.75,,1228.0,,178.52999877929688,390.8500061035156,,13.75,,1228.0,,178.52999877929688,390.8500061035156,,13.75,,1228.0,,178.52999877929688,390.8500061035156,,13.75,,1228.0,,178.52999877929688,390.8500061035156,,13.75,,1228.0,,178.52999877929688,390.8500061035156,,13.75,,1228.0,,178.52999877929688,390.8500061035156,,13.75,,1228.0,,178.52999877929688,390.8500061035156,,KALYANI,2025-10
2025-10-20 04:45:00+00:00,13.760000228881836,246.8500061035156,1228.699951171875,142.75999450683594,178.52000427246094,390.8500061035156,,13.770000457763672,246.8500061035156,1228.699951171875,142.75999450683594,178.6999969482422,391.5,,13.739999771118164,246.8500061035156,1224.5,142.75999450683594,178.33999633789062,389.3999938964844,,13.770000457763672,246.8500061035156,1225.0,142.75999450683594,178.60000610351562,391.2000122070313,,32880,22.0,1380,10.0,1578,1473.0,,13.770000457763672,246.8500061035156,1225.0,142.75999450683594,178.60000610351562,391.2000122070313,,13.770000457763672,246.8500061035156,1225.0,142.75999450683594,178.60000610351562,391.2000122070313,,13.770000457763672,246.8500061035156,1225.0,142.75999450683594,178.60000610351562,391.2000122070313,,13.770000457763672,246.8500061035156,1225.0,142.75999450683594,178.60000610351562,391.2000122070313,,13.770000457763672,246.8500061035156,1225.0,142.75999450683594,178.60000610351562,391.2000122070313,,13.770000457763672,246.8500061035156,1225.0,142.75999450683594,178.60000610351562,391.2000122070313,,13.770000457763672,246.8500061035156,1225.0,142.75999450683594,178.60000610351562,391.2000122070313,,KALYANI,2025-10
2025-10-20 04:50:00+00:00,13.770000457763672,246.5,1225.5999755859375,,178.6999969482422,391.0,,13.779999732971191,246.8500061035156,1225.699951171875,,178.6999969482422,391.0,,13.720000267028809,246.0,1222.4000244140625,,178.42999267578125,390.1000061035156,,13.729999542236328,246.0,1224.4000244140625,,178.58999633789062,390.7000122070313,,61786,159.0,1413,,1440,334.0,,13.729999542236328,246.0,1224.4000244140625,,178.58999633789062,390.7000122070313,,13.729999542236328,246.0,1224.4000244140625,,178.58999633789062,390.7000122070313,,13.729999542236328,246.0,1224.4000244140625,,178.58999633789062,390.7000122070313,,13.729999542236328,246.0,1224.4000244140625,,178.58999633789062,390.7000122070313,,13.729999542236328,246.0,1224.4000244140625,,178.58999633789062,390.7000122070313,,13.729999542236328,246.0,1224.4000244140625,,178.58999633789062,390.7000122070313,,13.729999542236328,246.0,1224.4000244140625,,178.58999633789062,390.7000122070313,,KALYANI,2025-10
2025-10-20 04:55:00+00:00,13.760000228881836,246.1999969482422,1223.0,,178.55999755859375,391.0,,13.760000228881836,246.1999969482422,1224.699951171875,,178.89999389648438,391.0,,13.720000267028809,246.1999969482422,1222.5999755859375,,178.05999755859375,391.0,,13.75,246.1999969482422,1222.5999755859375,,178.05999755859375,391.0,,23623,31.0,703,,11881,104.0,,13.75,246.1999969482422,1222.5999755859375,,178.05999755859375,391.0,,13.75,246.1999969482422,1222.5999755859375,,178.05999755859375,391.0,,13.75,246.1999969482422,1222.5999755859375,,178.05999755859375,391.0,,13.75,246.1999969482422,1222.5999755859375,,178.05999755859375,391.0,,13.75,246.1999969482422,1222.5999755859375,,178.05999755859375,391.0,,13.75,246.1999969482422,1222.5999755859375,,178.05999755859375,391.0,,13.75,246.1999969482422,1222.5999755859375,,178.05999755859375,391.0,,KALYANI,2025-10
2025-10-20 05:00:00+00:00,13.75,246.3999938964844,1222.5999755859375,,178.0500030517578,391.2000122070313,,13.760000228881836,246.3999938964844,1225.199951171875,,178.27999877929688,391.2000122070313,,13.720000267028809,246.3999938964844,1222.5999755859375,,178.0,389.1000061035156,,13.75,246.3999938964844,1223.699951171875,,178.27000427246094,389.6499938964844,,83170,0.0,498,,5369,890.0,,13.75,246.3999938964844,1223.699951171875,,178.27000427246094,389.6499938964844,,13.75,246.3999938964844,1223.699951171875,,178.27000427246094,389.6499938964844,,13.75,246.3999938964844,1223.699951171875,,178.27000427246094,389.6499938964844,,13.75,246.3999938964844,1223.699951171875,,178.27000427246094,389.6499938964844,,13.75,246.3999938964844,1223.699951171875,,178.27000427246094,389.6499938964844,,13.75,246.3999938964844,1223.699951171875,,178.27000427246094,389.6499938964844,,13.75,246.3999938964844,1223.699951171875,,178.27000427246094,389.6499938964844,,KALYANI,2025-10
2025-10-20 05:05:00+00:00,13.75,,1223.9000244140625,,178.14999389648438,389.7999877929688,,13.760000228881836,,1224.800048828125,,178.14999389648438,389.7999877929688,,13.670000076293944,,1223.0,,177.89999389648438,389.1000061035156,,13.699999809265137,,1224.300048828125,,178.02000427246094,389.7999877929688,,130123,,300,,2856,92.0,,13.699999809265137,,1224.300048828125,,178.02000427246094,389.7999877929688,,13.699999809265137,,1224.300048828125,,178.02000427246094,389.7999877929688,,13.699999809265137,,1224.300048828125,,178.02000427246094,389.7999877929688,,13.699999809265137,,1224.300048828125,,178.02000427246094,389.7999877929688,,13.699999809265137,,1224.300048828125,,178.02000427246094,389.7999877929688,,13.699999809265137,,1224.300048828125,,178.02000427246094,389.7999877929688,,13.699999809265137,,1224.300048828125,,178.02000427246094,389.7999877929688,,KALYANI,2025-10
2025-10-20 05:10:00+00:00,13.710000038146973,,1224.300048828125,,178.08999633789062,389.7999877929688,,13.760000228881836,,1224.300048828125,,178.39999389648438,390.7000122070313,,13.6899995803833,,1221.300048828125,,178.08999633789062,389.7999877929688,,13.760000228881836,,1223.199951171875,,178.38999938964844,390.7000122070313,,47338,,2757,,11265,631.0,,13.760000228881836,,1223.199951171875,,178.38999938964844,390.7000122070313,,13.760000228881836,,1223.199951171875,,178.38999938964844,390.7000122070313,,13.760000228881836,,1223.199951171875,,178.38999938964844,390.7000122070313,,13.760000228881836,,1223.199951171875,,178.38999938964844,390.7000122070313,,13.760000228881836,,1223.199951171875,,178.38999938964844,390.7000122070313,,13.760000228881836,,1223.199951171875,,178.38999938964844,390.7000122070313,,13.760000228881836,,1223.199951171875,,178.38999938964844,390.7000122070313,,KALYANI,2025-10
2025-10-20 05:15:00+00:00,13.739999771118164,246.0,1222.300048828125,,178.1999969482422,389.9500122070313,,13.739999771118164,246.0,1222.5,,178.64999389648438,390.4500122070313,,13.649999618530272,245.5,1218.5,,178.1999969482422,389.9500122070313,,13.670000076293944,245.5,1218.5,,178.5,390.2000122070313,,139178,85.0,1671,,16531,47.0,,13.670000076293944,245.5,1218.5,,178.5,390.2000122070313,,13.670000076293944,245.5,1218.5,,178.5,390.2000122070313,,13.670000076293944,245.5,1218.5,,178.5,390.2000122070313,,13.670000076293944,245.5,1218.5,,178.5,390.2000122070313,,13.670000076293944,245.5,1218.5,,178.5,390.2000122070313,,13.670000076293944,245.5,1218.5,,178.5,390.2000122070313,,13.670000076293944,245.5,1218.5,,178.5,390.2000122070313,,KALYANI,2025-10
2025-10-20 05:20:00+00:00,13.670000076293944,245.4499969482422,1218.300048828125,,178.39999389648438,390.0499877929688,,13.699999809265137,245.4499969482422,1220.0,,178.39999389648438,390.0499877929688,,13.649999618530272,245.4499969482422,1217.199951171875,,178.17999267578125,389.5,,13.6899995803833,245.4499969482422,1218.300048828125,,178.32000732421875,389.5499877929688,,25580,0.0,1119,,2187,270.0,,13.6899995803833,245.4499969482422,1218.300048828125,,178.32000732421875,389.5499877929688,,13.6899995803833,245.4499969482422,1218.300048828125,,178.32000732421875,389.5499877929688,,13.6899995803833,245.4499969482422,1218.300048828125,,178.32000732421875,389.5499877929688,,13.6899995803833,245.4499969482422,1218.300048828125,,178.32000732421875,389.5499877929688,,13.6899995803833,245.4499969482422,1218.300048828125,,178.32000732421875,389.5499877929688,,13.6899995803833,245.4499969482422,1218.300048828125,,178.32000732421875,389.5499877929688,,13.6899995803833,245.4499969482422,1218.300048828125,,178.32000732421875,389.5499877929688,,KALYANI,2025-10
2025-10-20 05:25:00+00:00,13.68000030517578,245.3500061035156,1218.300048828125,,178.32000732421875,390.2000122070313,,13.710000038146973,245.3500061035156,1218.300048828125,,179.3300018310547,390.2000122070313,,13.68000030517578,245.3500061035156,1215.199951171875,,178.2899932861328,389.6499938964844,,13.699999809265137,245.3500061035156,1217.0,,179.17999267578125,390.2000122070313,,50950,168.0,1961,,6167,349.0,,13.699999809265137,245.3500061035156,1217.0,,179.17999267578125,390.2000122070313,,13.699999809265137,245.3500061035156,1217.0,,179.17999267578125,390.2000122070313,,13.699999809265137,245.3500061035156,1217.0,,179.17999267578125,390.2000122070313,,13.699999809265137,245.3500061035156,1217.0,,179.17999267578125,390.2000122070313,,13.699999809265137,245.3500061035156,1217.0,,179.17999267578125,390.2000122070313,,13.699999809265137,245.3500061035156,1217.0,,179.17999267578125,390.2000122070313,,13.699999809265137,245.3500061035156,1217.0,,179.17999267578125,390.2000122070313,,KALYANI,2025-10
2025-10-20 05:30:00+00:00,13.720000267028809,245.25,1216.199951171875,,179.0,390.0,,13.720000267028809,245.25,1216.9000244140625,,179.30999755859375,390.2000122070313,,13.630000114440918,245.25,1214.800048828125,,179.0,390.0,,13.65999984741211,245.25,1215.4000244140625,,179.30999755859375,390.1499938964844,,84825,7.0,1203,,5162,166.0,,13.65999984741211,245.25,1215.4000244140625,,179.30999755859375,390.1499938964844,,13.65999984741211,245.25,1215.4000244140625,,179.30999755859375,390.1499938964844,,13.65999984741211,245.25,1215.4000244140625,,179.30999755859375,390.1499938964844,,13.65999984741211,245.25,1215.4000244140625,,179.30999755859375,390.1499938964844,,13.65999984741211,245.25,1215.4000244140625,,179.30999755859375,390.1499938964844,,13.65999984741211,245.25,1215.4000244140625,,179.30999755859375,390.1499938964844,,13.65999984741211,245.25,1215.4000244140625,,179.30999755859375,390.1499938964844,,KALYANI,2025-10
2025-10-20 05:35:00+00:00,13.6899995803833,245.0,1215.0999755859375,,179.1699981689453,,,13.6899995803833,245.0,1215.4000244140625,,179.39999389648438,,,13.670000076293944,245.0,1213.5999755859375,,179.1699981689453,,,13.670000076293944,245.0,1213.5999755859375,,179.2100067138672,,,28250,14.0,383,,4077,,,13.670000076293944,245.0,1213.5999755859375,,179.2100067138672,,,13.670000076293944,245.0,1213.5999755859375,,179.2100067138672,,,13.670000076293944,245.0,1213.5999755859375,,179.2100067138672,,,13.670000076293944,245.0,1213.5999755859375,,179.2100067138672,,,13.670000076293944,245.0,1213.5999755859375,,179.2100067138672,,,13.670000076293944,245.0,1213.5999755859375,,179.2100067138672,,,13.670000076293944,245.0,1213.5999755859375,,179.2100067138672,,,KALYANI,2025-10
